Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,75.35948
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,68.89883
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,41.37621
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2021,,46.57322
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,17.67101
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,71.00639
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,25.48695
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,41.54221
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,54.36
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,66.81767
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,72.24677
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,69.59219
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,66.52503
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,64.71225
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,66.56467
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,63.44996
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,28.43
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,45.32951
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,52.0197
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,46.48571
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,39.24681
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,42.55492
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,42.86272
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,43.69836
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,11.27
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,23.31174
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,32.48544
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,22.69027
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,24.386
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,26.6937
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,27.38538
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,23.81641
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,21.68427
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,35.92804
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,36.62048
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,32.67765
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,24.802
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,12.51906
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,8.08152
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,13.6821
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,6.76687
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,14.3743
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,1.94657
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,2.34479
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,3.34
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,8.41249
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,37.64846
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,44.51183
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,58.24218
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,62.20595
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,46.25344
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,16.94887
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,23.60094
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,28.73245
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,22.56946
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,20.68079
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,2.52379
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,7.17489
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,0.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,M,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,This data point is NIL for the submitting nation.,6.72811
